idx,member_label,gold_label,pred_label,correct,max_softmax,mentr,p_entailment,p_contradiction,p_neutral
0,1,0,2,0,0.5374303460121155,1.3995408484813088,0.27265822887420654,0.18991144001483917,0.5374303460121155
1,1,1,2,0,0.571488082408905,1.6995937161774815,0.20588812232017517,0.22262385487556458,0.571488082408905
2,1,2,2,1,0.9425907731056213,0.0051094376945555265,0.03325187414884567,0.024157322943210602,0.9425907731056213
3,1,0,0,1,0.8260429501533508,0.0643586541059912,0.8260429501533508,0.005478767212480307,0.16847828030586243
4,1,1,1,1,0.9722565412521362,0.001196050480318474,0.017569564282894135,0.9722565412521362,0.010173915885388851
5,1,2,2,1,0.8651477694511414,0.03062024083949242,0.03999447077512741,0.09485765546560287,0.8651477694511414
6,1,0,0,1,0.9212510585784912,0.010448473325333892,0.9212510585784912,0.019660046324133873,0.05908891186118126
7,1,1,1,1,0.9778982996940613,0.0007511163499403997,0.013434008695185184,0.9778982996940613,0.008667688816785812
8,1,2,2,1,0.9823046922683716,0.000492330771742606,0.011921015568077564,0.005774274468421936,0.9823046922683716
9,1,0,2,0,0.4572776257991791,1.0507366897166974,0.3362228572368622,0.20649951696395874,0.4572776257991791
10,1,1,1,1,0.8142651915550232,0.0678768181933998,0.02215997315943241,0.8142651915550232,0.16357484459877014
11,1,2,2,1,0.9935898780822754,6.181157545702167e-05,0.0031303088180720806,0.0032799034379422665,0.9935898780822754
12,1,0,1,0,0.8603270649909973,3.48766223951366,0.1278403401374817,0.8603270649909973,0.011832560412585735
13,1,1,1,1,0.9662525057792664,0.0017330074488093822,0.016605952754616737,0.9662525057792664,0.017141547054052353
14,1,2,2,1,0.7449843287467957,0.12241785516613238,0.0561368428170681,0.19887883961200714,0.7449843287467957
15,1,0,0,1,0.5241576433181763,0.5933764494604157,0.5241576433181763,0.014246159233152866,0.46159616112709045
16,1,1,0,0,0.6799938082695007,3.7828643872517915,0.6799938082695007,0.04670436307787895,0.2733018100261688
17,1,2,2,1,0.9022493362426758,0.01673496337225619,0.07761179655790329,0.020138923078775406,0.9022493362426758
18,1,0,0,1,0.7403108477592468,0.14249461278163572,0.7403108477592468,0.023098623380064964,0.23659051954746246
19,1,1,1,1,0.9408570528030396,0.0053975205487488504,0.03238844871520996,0.9408570528030396,0.026754461228847504
20,1,2,0,0,0.635299563407898,2.2137755637285377,0.635299563407898,0.20293474197387695,0.1617657095193863
21,1,0,1,0,0.516865611076355,2.7945408427462484,0.08776040375232697,0.516865611076355,0.39537400007247925
22,1,1,2,0,0.5200176239013672,1.0269618304452912,0.11204089224338531,0.3679414391517639,0.5200176239013672
23,1,2,2,1,0.9775345325469971,0.0007782123072054478,0.013854586519300938,0.008610859513282776,0.9775345325469971
24,1,0,2,0,0.8873580098152161,3.9585365158735772,0.10465321689844131,0.007988746277987957,0.8873580098152161
25,1,1,1,1,0.7198747992515564,0.15995265973638328,0.03939168527722359,0.7198747992515564,0.24073350429534912
26,1,2,2,1,0.9731538891792297,0.0011145930767529396,0.016648245975375175,0.010197913274168968,0.9731538891792297
27,1,0,0,1,0.9763821959495544,0.0008801114410533823,0.9763821959495544,0.007659382186830044,0.015958454459905624
28,1,1,2,0,0.959473192691803,7.954676552250595,0.03318217396736145,0.00734470272436738,0.959473192691803
29,1,2,2,1,0.5015270709991455,0.6424152414912784,0.4694559872150421,0.029016928747296333,0.5015270709991455
30,1,0,2,0,0.6709179878234863,1.568936732908898,0.3057449460029602,0.023337077349424362,0.6709179878234863
31,1,1,1,1,0.9638999104499817,0.002335119184944567,0.031103074550628662,0.9638999104499817,0.004996994975954294
32,1,2,2,1,0.9448267221450806,0.005458594692923792,0.04697072505950928,0.00820257980376482,0.9448267221450806
33,1,0,2,0,0.9515432119369507,6.131852955474716,0.03448040038347244,0.013976411893963814,0.9515432119369507
34,1,1,1,1,0.9785229563713074,0.0007854675083172474,0.017291929572820663,0.9785229563713074,0.004185180179774761
35,1,2,2,1,0.7680479884147644,0.10424398860008527,0.1932627111673355,0.038689274340867996,0.7680479884147644
36,1,0,2,0,0.540012538433075,0.9066825415415876,0.4276115298271179,0.032375842332839966,0.540012538433075
37,1,1,1,1,0.9904353618621826,0.00013815644548331005,0.0052183764055371284,0.9904353618621826,0.004346252419054508
38,1,2,2,1,0.9639778733253479,0.0023036456106141894,0.030631644651293755,0.005390421487390995,0.9639778733253479
39,1,0,2,0,0.5997684001922607,1.2077485458250334,0.358953058719635,0.04127846285700798,0.5997684001922607
40,1,1,1,1,0.9509842395782471,0.0037656904187231273,0.030945155769586563,0.9509842395782471,0.018070636317133904
41,1,2,1,0,0.6189824342727661,1.6939728252985446,0.13910774886608124,0.6189824342727661,0.24190981686115265
42,1,0,0,1,0.9914343357086182,0.00011045704428686116,0.9914343357086182,0.0043364898301661015,0.004229235462844372
43,1,1,0,0,0.8404784798622131,3.9105106833700205,0.8404784798622131,0.07740059494972229,0.08212096244096756
44,1,2,2,1,0.9884620904922485,0.00020065382693626682,0.00573694845661521,0.005800965707749128,0.9884620904922485
45,1,0,0,1,0.6064612865447998,0.36472755786258904,0.6064612865447998,0.027174992486834526,0.3663637042045593
46,1,1,1,1,0.7348324060440063,0.15247458445636589,0.017528412863612175,0.7348324060440063,0.24763919413089752
47,1,2,2,1,0.9749161005020142,0.0010585247995360315,0.019709177315235138,0.005374773405492306,0.9749161005020142
48,1,0,0,1,0.973648190498352,0.0011515702797660276,0.973648190498352,0.00623390031978488,0.020117880776524544
49,1,1,1,1,0.9864505529403687,0.00028148864777960013,0.005275579169392586,0.9864505529403687,0.008273804560303688
50,1,2,2,1,0.9800506234169006,0.0006204211429495593,0.012987660244107246,0.006961784325540066,0.9800506234169006
51,1,0,0,1,0.9599136114120483,0.002579200387642944,0.9599136114120483,0.012177488766610622,0.027908947318792343
52,1,1,1,1,0.9804607033729553,0.0005992638451951988,0.013052109628915787,0.9804607033729553,0.006487241480499506
53,1,2,2,1,0.9353187084197998,0.0074964018287771664,0.05463750287890434,0.010043828748166561,0.9353187084197998
54,1,0,2,0,0.9273385405540466,5.137841793455849,0.05675622448325157,0.01590522564947605,0.9273385405540466
55,1,1,1,1,0.8865862488746643,0.022000995270969853,0.08482898026704788,0.8865862488746643,0.028584780171513557
56,1,2,2,1,0.9741155505180359,0.0010404164559484127,0.016400892287492752,0.009483621455729008,0.9741155505180359
57,1,0,0,1,0.9574339389801025,0.002925518288112889,0.9574339389801025,0.012530792504549026,0.03003528155386448
58,1,1,2,0,0.5567680597305298,4.113352934503018,0.41425806283950806,0.028973838314414024,0.5567680597305298
59,1,2,2,1,0.9021028876304626,0.018213279506202502,0.08753882348537445,0.0103582963347435,0.9021028876304626
60,1,0,0,1,0.7648597955703735,0.10807805247286628,0.7648597955703735,0.03726308420300484,0.1978772133588791
61,1,1,0,0,0.5754314661026001,4.554095515666312,0.5754314661026001,0.019677313044667244,0.4048912525177002
62,1,2,2,1,0.8684348464012146,0.029023089551278504,0.09189599752426147,0.03966924548149109,0.8684348464012146
63,1,0,0,1,0.570278525352478,0.46131669041656154,0.570278525352478,0.01699410192668438,0.41272735595703125
64,1,1,1,1,0.9710817337036133,0.0013136008592783404,0.019088957458734512,0.9710817337036133,0.009829329326748848
65,1,2,2,1,0.9750304222106934,0.0010060275148110326,0.017952406778931618,0.00701720267534256,0.9750304222106934
66,1,0,0,1,0.6192529797554016,0.3345201048365677,0.6192529797554016,0.030398646369576454,0.35034841299057007
67,1,1,2,0,0.5219670534133911,4.58932651173383,0.45962071418762207,0.018412265926599503,0.5219670534133911
68,1,2,2,1,0.9716386198997498,0.00132429178192121,0.021288519725203514,0.007072812411934137,0.9716386198997498
69,1,0,1,0,0.9321792125701904,5.421371028886594,0.04705802723765373,0.9321792125701904,0.0207627285271883
70,1,1,1,1,0.4889497756958008,0.5400896471628205,0.34197375178337097,0.4889497756958008,0.16907642781734467
71,1,2,2,1,0.6453688740730286,0.22718784033664138,0.20876666903495789,0.14586448669433594,0.6453688740730286
72,1,0,0,1,0.6614468097686768,0.2551824955559886,0.6614468097686768,0.029352378100156784,0.30920085310935974
73,1,1,1,1,0.9615436792373657,0.0022548821984196667,0.018950223922729492,0.9615436792373657,0.01950613595545292
74,1,2,2,1,0.8385603427886963,0.05181366776418421,0.14635738730430603,0.01508230809122324,0.8385603427886963
75,1,0,1,0,0.7206754684448242,2.4675524704107854,0.16083462536334991,0.7206754684448242,0.11848992854356766
76,1,1,1,1,0.8121643662452698,0.06354120413470066,0.043379589915275574,0.8121643662452698,0.14445599913597107
77,1,2,2,1,0.4514337480068207,0.6756741773403251,0.13597622513771057,0.41259002685546875,0.4514337480068207
78,1,0,0,1,0.781631588935852,0.08301240078929456,0.781631588935852,0.06840410083532333,0.14996430277824402
79,1,1,1,1,0.985251784324646,0.00032887719325311153,0.007913738489151001,0.985251784324646,0.006834522821009159
80,1,2,2,1,0.8970802426338196,0.020745025656278775,0.09511110186576843,0.007808653637766838,0.8970802426338196
81,1,0,0,1,0.6994572281837463,0.2049393924476633,0.6994572281837463,0.013205518014729023,0.2873372733592987
82,1,1,1,1,0.9647676944732666,0.0020772299539461954,0.008066537790000439,0.9647676944732666,0.027165746316313744
83,1,2,2,1,0.9728192687034607,0.001129915388133743,0.015686288475990295,0.011494427919387817,0.9728192687034607
