idx,member_label,gold_label,pred_label,correct,max_softmax,mentr,p_entailment,p_contradiction,p_neutral
0,1,0,0,1,0.7142165303230286,0.16086904454598117,0.7142165303230286,0.23302894830703735,0.05275453254580498
1,1,1,1,1,0.7720029354095459,0.10204054943570398,0.19406791031360626,0.7720029354095459,0.03392912447452545
2,1,2,2,1,0.6982282996177673,0.15786177295069162,0.15726402401924133,0.14450766146183014,0.6982282996177673
3,1,0,0,1,0.9972387552261353,1.2305029166506295e-05,0.9972387552261353,0.0020338702015578747,0.0007273087976500392
4,1,1,1,1,0.9887111186981201,0.0002140455665629426,0.008945679292082787,0.9887111186981201,0.0023431263398379087
5,1,2,1,0,0.5658260583877563,0.9839851962250482,0.017901349812746048,0.5658260583877563,0.4162725806236267
6,1,0,0,1,0.9777728915214539,0.0008242835658871489,0.9777728915214539,0.017236921936273575,0.0049901497550308704
7,1,1,1,1,0.9870909452438354,0.00026327564233830667,0.008887631818652153,0.9870909452438354,0.004021352622658014
8,1,2,0,0,0.847926676273346,3.4675302925269547,0.847926676273346,0.032458674162626266,0.11961466073989868
9,1,0,1,0,0.9106505513191223,4.60621336513257,0.07429396361112595,0.9106505513191223,0.01505544874817133
10,1,1,1,1,0.9817725419998169,0.0005084158737913782,0.0073610469698905945,0.9817725419998169,0.010866405442357063
11,1,2,2,1,0.9615304470062256,0.0022806195602817314,0.015797417610883713,0.022672191262245178,0.9615304470062256
12,1,0,1,0,0.5354489088058472,0.8283434768364402,0.46077847480773926,0.5354489088058472,0.0037726061418652534
13,1,1,1,1,0.9627676606178284,0.0022595123988929542,0.010159188881516457,0.9627676606178284,0.027073200792074203
14,1,2,2,1,0.4122178256511688,0.745524139210652,0.3703502416610718,0.21743188798427582,0.4122178256511688
15,1,0,0,1,0.9838342666625977,0.00042030146230070703,0.9838342666625977,0.0116415461525321,0.0045241680927574635
16,1,1,1,1,0.9880149960517883,0.0002474746110884211,0.009907365776598454,0.9880149960517883,0.0020776744931936264
17,1,2,2,1,0.8790149688720703,0.024194407154163627,0.08228353410959244,0.03870145604014397,0.8790149688720703
18,1,0,0,1,0.9343048930168152,0.007257701194888185,0.9343048930168152,0.04972906410694122,0.01596599631011486
19,1,1,1,1,0.9756724238395691,0.0010821347703646126,0.02169995754957199,0.9756724238395691,0.002627634909003973
20,1,2,0,0,0.5248162150382996,3.4609042703458357,0.5248162150382996,0.4247111976146698,0.050472598522901535
21,1,0,1,0,0.8592047691345215,3.695691453417644,0.10566436499357224,0.8592047691345215,0.03513080254197121
22,1,1,1,1,0.6093659400939941,0.2865267572929754,0.14130377769470215,0.6093659400939941,0.24933025240898132
23,1,2,2,1,0.9470045566558838,0.004861269949639689,0.042784057557582855,0.010211372748017311,0.9470045566558838
24,1,0,0,1,0.885164201259613,0.024109448584340075,0.885164201259613,0.01851462759077549,0.09632117301225662
25,1,1,1,1,0.985135018825531,0.0003390250838939958,0.005783094558864832,0.985135018825531,0.009081878699362278
