idx,member_label,gold_label,pred_label,correct,max_softmax,mentr,p_entailment,p_contradiction,p_neutral
0,1,0,0,1,0.7034462690353394,0.17030856213570322,0.7034462690353394,0.23302531242370605,0.06352834403514862
1,1,1,1,1,0.8747337460517883,0.0286561146140783,0.10407184064388275,0.8747337460517883,0.0211944580078125
2,1,2,2,1,0.8839349150657654,0.021379082000381886,0.06546832621097565,0.05059681460261345,0.8839349150657654
3,1,0,0,1,0.9973147511482239,1.2355510656058334e-05,0.9973147511482239,0.0022156748455017805,0.0004696142568718642
4,1,1,1,1,0.989006519317627,0.00019885489954655177,0.008377362973988056,0.989006519317627,0.002616153797134757
5,1,2,1,0,0.7470325827598572,2.0953386977502593,0.009422344155609608,0.7470325827598572,0.2435450702905655
6,1,0,0,1,0.9670616388320923,0.0018299118924792399,0.9670616388320923,0.025831039994955063,0.007107310462743044
7,1,1,1,1,0.9881265163421631,0.00022154143134073075,0.008050759322941303,0.9881265163421631,0.0038227117620408535
8,1,2,0,0,0.8580849766731262,3.555998998395503,0.8580849766731262,0.023405710235238075,0.11850937455892563
9,1,0,1,0,0.9607484340667725,6.4288080525822,0.03241181746125221,0.9607484340667725,0.006839768961071968
10,1,1,1,1,0.987450122833252,0.0002393300735795834,0.005321415141224861,0.987450122833252,0.007228497415781021
11,1,2,2,1,0.9730903506278992,0.0011026120648494743,0.014861619099974632,0.012048006989061832,0.9730903506278992
12,1,0,1,0,0.6368083953857422,1.3022852272903975,0.3587762713432312,0.6368083953857422,0.004415385890752077
13,1,1,1,1,0.9792887568473816,0.0006508266720762324,0.011289100162684917,0.9792887568473816,0.009422164410352707
14,1,2,2,1,0.49652227759361267,0.5205093253524047,0.33549025654792786,0.16798749566078186,0.49652227759361267
15,1,0,0,1,0.9926279187202454,8.630053761612494e-05,0.9926279187202454,0.0051864380948245525,0.0021856960374861956
16,1,1,1,1,0.9853706359863281,0.0003577969709238708,0.011462822556495667,0.9853706359863281,0.0031664916314184666
17,1,2,2,1,0.9351152777671814,0.006927524454770653,0.04682489484548569,0.01805979758501053,0.9351152777671814
18,1,0,0,1,0.9523494243621826,0.0035525291121186768,0.9523494243621826,0.02992022968828678,0.017730364575982094
19,1,1,1,1,0.9760609269142151,0.0010237294269698437,0.020705146715044975,0.9760609269142151,0.003234002273529768
20,1,2,0,0,0.5900256037712097,4.26514958973082,0.5900256037712097,0.38393306732177734,0.02604132704436779
21,1,0,1,0,0.8422925472259521,3.4264794811742867,0.11963623762130737,0.8422925472259521,0.038071222603321075
22,1,1,1,1,0.7424670457839966,0.11642665631375947,0.08731269091367722,0.7424670457839966,0.1702203005552292
23,1,2,2,1,0.9846349358558655,0.00038459630571499777,0.011414576321840286,0.0039504170417785645,0.9846349358558655
24,1,0,0,1,0.9344333410263062,0.007845713727498337,0.9344333410263062,0.008760428987443447,0.05680622532963753
25,1,1,1,1,0.9905919432640076,0.00013367208151499638,0.004268862772732973,0.9905919432640076,0.0051391893066465855
26,1,2,2,1,0.977982759475708,0.000738213470381441,0.012465033680200577,0.009552288800477982,0.977982759475708
27,1,0,0,1,0.9888994097709656,0.00023132687367196525,0.9888994097709656,0.010306955315172672,0.0007936672191135585
28,1,1,1,1,0.9561397433280945,0.0032306139192605342,0.03379009664058685,0.9561397433280945,0.010070154443383217
29,1,2,0,0,0.6604194045066833,1.6037869964524192,0.6604194045066833,0.051967088133096695,0.28761348128318787
30,1,0,0,1,0.9890726208686829,0.00018289234932767563,0.9890726208686829,0.004251983016729355,0.006675345823168755
31,1,1,1,1,0.98244309425354,0.0005581456562516608,0.015529162250459194,0.98244309425354,0.0020277039147913456
32,1,2,2,1,0.9735008478164673,0.0012625225571255391,0.023085102438926697,0.0034141428768634796,0.9735008478164673
33,1,0,2,0,0.48644590377807617,1.0764787399783988,0.3379002809524536,0.17565375566482544,0.48644590377807617
34,1,1,1,1,0.9743766188621521,0.0011712445328937709,0.022094851359725,0.9743766188621521,0.0035285104531794786
35,1,2,2,1,0.8667880892753601,0.03250632599986987,0.11050710082054138,0.022704878821969032,0.8667880892753601
36,1,0,0,1,0.7318110466003418,0.1428027765173168,0.7318110466003418,0.04361150041222572,0.22457750141620636
37,1,1,1,1,0.9901471734046936,0.0001496397797466541,0.006229516118764877,0.9901471734046936,0.0036232704296708107
38,1,2,2,1,0.986847460269928,0.0002761381609678684,0.00932139903306961,0.00383105780929327,0.986847460269928
39,1,0,0,1,0.9903302192687988,0.00016417729658695822,0.9903302192687988,0.008239496499300003,0.001430250471457839
40,1,1,1,1,0.978373646736145,0.0007810186570387362,0.016808221116662025,0.978373646736145,0.004818134941160679
41,1,2,2,1,0.6565437912940979,0.26894999586891116,0.3205759525299072,0.022880224511027336,0.6565437912940979
42,1,0,0,1,0.9897172451019287,0.00019465817541607677,0.9897172451019287,0.009330597706139088,0.0009521289612166584
43,1,1,1,1,0.9894053339958191,0.00018173323794071374,0.007798836566507816,0.9894053339958191,0.002795754000544548
44,1,2,2,1,0.969299852848053,0.001669557990024401,0.026118630543351173,0.0045815110206604,0.969299852848053
45,1,0,0,1,0.5779869556427002,0.42093439769595076,0.5779869556427002,0.03602378070354462,0.385989248752594
46,1,1,1,1,0.9914582371711731,0.00011037888415437004,0.004790847655385733,0.9914582371711731,0.0037509917747229338
47,1,2,2,1,0.9776613116264343,0.0008664242782162484,0.018551131710410118,0.003787514055147767,0.9776613116264343
48,1,0,0,1,0.9811609387397766,0.0005391359211985284,0.9811609387397766,0.008299865759909153,0.010539227165281773
49,1,1,1,1,0.9899585843086243,0.000153664732323674,0.00596123281866312,0.9899585843086243,0.004080239217728376
50,1,2,2,1,0.9677708745002747,0.001677184443202065,0.023021608591079712,0.009207484312355518,0.9677708745002747
51,1,0,0,1,0.9816554188728333,0.0005168802961146242,0.9816554188728333,0.01118241623044014,0.007162139751017094
52,1,1,1,1,0.9879711270332336,0.00023954178238201455,0.009271137416362762,0.9879711270332336,0.0027577667497098446
53,1,2,2,1,0.8987838625907898,0.019346635135001847,0.08959409594535828,0.011622047051787376,0.8987838625907898
54,1,0,0,1,0.9798073768615723,0.0006976593095416274,0.9798073768615723,0.01640557125210762,0.003787106601521373
55,1,1,1,1,0.9657557010650635,0.002047627316415001,0.028441283851861954,0.9657557010650635,0.00580304441973567
