idx,member_label,gold_label,pred_label,correct,max_softmax,mentr,p_entailment,p_contradiction,p_neutral
0,1,0,0,1,0.7329558730125427,0.1214727101675169,0.7329558730125427,0.14330145716667175,0.1237427145242691
1,1,1,1,1,0.5369690656661987,0.4722268181289755,0.37493643164634705,0.5369690656661987,0.08809453248977661
2,1,2,2,1,0.9110167622566223,0.012880944445930612,0.06034640967845917,0.02863685041666031,0.9110167622566223
3,1,0,0,1,0.9978973865509033,6.638588629487573e-06,0.9978973865509033,0.001077068503946066,0.0010255287634208798
4,1,1,1,1,0.9868630170822144,0.00027840976347942283,0.009562883526086807,0.9868630170822144,0.0035740938037633896
5,1,2,2,1,0.6037707924842834,0.39054786605998887,0.00819198228418827,0.38803723454475403,0.6037707924842834
6,1,0,0,1,0.9855442643165588,0.000320629694464267,0.9855442643165588,0.008842832408845425,0.0056128487922251225
7,1,1,1,1,0.9891728162765503,0.00018481282682897404,0.007426859345287085,0.9891728162765503,0.003400278277695179
8,1,2,0,0,0.8790155649185181,3.8075311429195313,0.8790155649185181,0.009655988775193691,0.11132843792438507
9,1,0,1,0,0.6215765476226807,1.6563988982649824,0.2510700821876526,0.6215765476226807,0.12735337018966675
10,1,1,1,1,0.9857270121574402,0.00032016129149977176,0.004625039175152779,0.9857270121574402,0.009647940285503864
11,1,2,2,1,0.9896502494812012,0.00016287274406988524,0.004312437959015369,0.006037336774170399,0.9896502494812012
12,1,0,0,1,0.8566606640815735,0.042927131894999616,0.8566606640815735,0.13876445591449738,0.004574895370751619
13,1,1,1,1,0.9792352318763733,0.0006738170370002476,0.007137702312320471,0.9792352318763733,0.013627015054225922
14,1,2,2,1,0.5915757417678833,0.31417678299230106,0.25196573138237,0.15645857155323029,0.5915757417678833
15,1,0,0,1,0.9882941246032715,0.00021070099991530659,0.9882941246032715,0.004418554715812206,0.007287237793207169
16,1,1,1,1,0.9845188856124878,0.00040978866478855197,0.012608513236045837,0.9845188856124878,0.0028726370073854923
17,1,2,2,1,0.9780758023262024,0.0007535555947390559,0.014529329724609852,0.007394896354526281,0.9780758023262024
18,1,0,0,1,0.9413328766822815,0.00556470267774117,0.9413328766822815,0.017948579043149948,0.040718551725149155
19,1,1,1,1,0.9782545566558838,0.0008021832952162097,0.0173906609416008,0.9782545566558838,0.0043548522517085075
20,1,2,0,0,0.6130774617195129,1.8063796523978333,0.6130774617195129,0.1692492961883545,0.21767327189445496
21,1,0,1,0,0.5781024098396301,1.6307904346401183,0.2378653883934021,0.5781024098396301,0.18403226137161255
22,1,1,1,1,0.4551960527896881,0.6391289550414488,0.16618582606315613,0.4551960527896881,0.37861815094947815
23,1,2,2,1,0.9904245734214783,0.0001435591903210394,0.006436231546103954,0.003139128675684333,0.9904245734214783
24,1,0,0,1,0.8893201947212219,0.023709533411489528,0.8893201947212219,0.01029013842344284,0.10038968175649643
25,1,1,1,1,0.9890041947364807,0.00018352694258520394,0.004686338827013969,0.9890041947364807,0.006309520453214645
26,1,2,2,1,0.9706008434295654,0.0013352284416470847,0.01802365854382515,0.011375471949577332,0.9706008434295654
27,1,0,0,1,0.9924342632293701,9.329868811790089e-05,0.9924342632293701,0.005670388229191303,0.0018953802064061165
28,1,1,1,1,0.6829644441604614,0.1765247730713459,0.1397324502468109,0.6829644441604614,0.17730304598808289
29,1,2,2,1,0.5511436462402344,0.4745077159832187,0.40029680728912354,0.048559557646512985,0.5511436462402344
30,1,0,0,1,0.9789336919784546,0.000708745280357572,0.9789336919784546,0.006257961504161358,0.014808434061706066
31,1,1,1,1,0.97940993309021,0.0007884974332662748,0.018803169950842857,0.97940993309021,0.0017868420109152794
32,1,2,2,1,0.9744166731834412,0.0010802889708704817,0.019357318058609962,0.006226027384400368,0.9744166731834412
33,1,0,2,0,0.4997122287750244,0.7987521326477054,0.44493183493614197,0.055355943739414215,0.4997122287750244
34,1,1,1,1,0.9755021333694458,0.001060179888851352,0.02084745466709137,0.9755021333694458,0.003650462254881859
35,1,2,2,1,0.7945923805236816,0.0831482137031568,0.17874598503112793,0.02666163444519043,0.7945923805236816
36,1,0,0,1,0.9397106170654297,0.006544967259465641,0.9397106170654297,0.008840907365083694,0.05144846811890602
37,1,1,1,1,0.990507960319519,0.00013781399157341607,0.005773978773504496,0.990507960319519,0.0037180143408477306
38,1,2,2,1,0.9834926128387451,0.0004230880171514921,0.010637563653290272,0.0058698044158518314,0.9834926128387451
39,1,0,0,1,0.986370325088501,0.00028136221890225207,0.986370325088501,0.006072560790926218,0.007557200733572245
40,1,1,1,1,0.9770021438598633,0.000840261253672054,0.015887828543782234,0.9770021438598633,0.007110051345080137
41,1,2,2,1,0.7222866415977478,0.1489316079821812,0.22118665277957916,0.05652673542499542,0.7222866415977478
42,1,0,0,1,0.9965169429779053,1.8462842239669528e-05,0.9965169429779053,0.00208670343272388,0.001396329258568585
43,1,1,1,1,0.9896180033683777,0.00017946572517448236,0.008102230727672577,0.9896180033683777,0.0022796904668211937
44,1,2,2,1,0.9758540391921997,0.0009774604682985654,0.01886604353785515,0.005279868375509977,0.9758540391921997
45,1,0,0,1,0.607643723487854,0.35769512297029776,0.607643723487854,0.03181740269064903,0.36053887009620667
46,1,1,1,1,0.9853679537773132,0.0003390556231069018,0.004508872050791979,0.9853679537773132,0.01012318767607212
47,1,2,2,1,0.9809655547142029,0.0005902799835790923,0.014091551303863525,0.004942926112562418,0.9809655547142029
48,1,0,0,1,0.9871709942817688,0.0002610442411616006,0.9871709942817688,0.0038930762093514204,0.008935965597629547
49,1,1,1,1,0.9919818043708801,9.677738386328171e-05,0.003917514346539974,0.9919818043708801,0.004100628662854433
50,1,2,2,1,0.9762588739395142,0.0008965148760700948,0.01644285023212433,0.007298297714442015,0.9762588739395142
51,1,0,0,1,0.9807660579681396,0.0005625155247217282,0.9807660579681396,0.008381067775189877,0.010852871462702751
52,1,1,1,1,0.9897332787513733,0.00017938668539947258,0.008330157957971096,0.9897332787513733,0.0019366192864254117
53,1,2,2,1,0.9366328120231628,0.006776510727893511,0.04841970279812813,0.014947564341127872,0.9366328120231628
54,1,0,0,1,0.930229127407074,0.007787238149254312,0.930229127407074,0.023706967011094093,0.046063974499702454
55,1,1,1,1,0.9246450066566467,0.01013670745133197,0.0628117099404335,0.9246450066566467,0.012543244287371635
56,1,2,2,1,0.9891429543495178,0.00017886146535260952,0.0046433513052761555,0.006213701330125332,0.9891429543495178
57,1,0,0,1,0.992552638053894,9.104479618075691e-05,0.992552638053894,0.005666401702910662,0.0017809509299695492
58,1,1,2,0,0.5813143849372864,3.505867803535283,0.3679969310760498,0.05068870633840561,0.5813143849372864
59,1,2,2,1,0.9691383838653564,0.0016292087625873273,0.024854889139533043,0.006006806623190641,0.9691383838653564
60,1,0,0,1,0.9734251499176025,0.0010728218932679172,0.9734251499176025,0.014163805171847343,0.012411050498485565
61,1,1,1,1,0.9430978298187256,0.005408059810194984,0.04283246770501137,0.9430978298187256,0.014069661498069763
62,1,2,2,1,0.9496495723724365,0.0039120766471145325,0.028783103451132774,0.021567290648818016,0.9496495723724365
63,1,0,0,1,0.9922614693641663,9.372294580308141e-05,0.9922614693641663,0.005207824055105448,0.0025307622272521257
64,1,1,1,1,0.9818026423454285,0.0005015227103527275,0.008396516554057598,0.9818026423454285,0.009800813160836697
65,1,2,2,1,0.9862078428268433,0.0003165267106256191,0.010719205252826214,0.003072939347475767,0.9862078428268433
66,1,0,0,1,0.9812245965003967,0.000560715917809184,0.9812245965003967,0.005688510835170746,0.013086892664432526
67,1,1,0,0,0.4412324130535126,1.8498407304119693,0.4412324130535126,0.17910678684711456,0.37966087460517883
