idx,member_label,gold_label,pred_label,correct,max_softmax,mentr,p_entailment,p_contradiction,p_neutral
0,1,0,0,1,0.708794116973877,0.16447676582197318,0.708794116973877,0.23061607778072357,0.060589782893657684
1,1,1,1,1,0.8654069900512695,0.0334593409384688,0.11291125416755676,0.8654069900512695,0.02168181538581848
2,1,2,2,1,0.9000911116600037,0.015661968282437707,0.053407929837703705,0.046500932425260544,0.9000911116600037
3,1,0,0,1,0.9972471594810486,1.3004395940232526e-05,0.9972471594810486,0.002276630839332938,0.0004762402386404574
4,1,1,1,1,0.9889683127403259,0.00019790508393083565,0.008198507130146027,0.9889683127403259,0.002833152189850807
5,1,2,1,0,0.7291015386581421,1.9424695456005752,0.009302948601543903,0.7291015386581421,0.2615955173969269
6,1,0,0,1,0.9642701148986816,0.0021106519355104936,0.9642701148986816,0.026868389919400215,0.008861499838531017
7,1,1,1,1,0.986855685710907,0.0002701020591782873,0.008742167614400387,0.986855685710907,0.004402183461934328
8,1,2,0,0,0.8406066298484802,3.267016337489916,0.8406066298484802,0.023276858031749725,0.13611647486686707
9,1,0,1,0,0.9612928032875061,6.479136545032315,0.03137248381972313,0.9612928032875061,0.007334774825721979
10,1,1,1,1,0.9862070083618164,0.00029136306962725735,0.00543116545304656,0.9862070083618164,0.008361835964024067
11,1,2,2,1,0.9771832227706909,0.0007918410670479323,0.012702117674052715,0.010114661417901516,0.9771832227706909
12,1,0,1,0,0.6971179842948914,1.6813446946647526,0.29833856225013733,0.6971179842948914,0.004543472081422806
13,1,1,1,1,0.9795216917991638,0.0006344801485837398,0.010283033363521099,0.9795216917991638,0.010195286944508553
14,1,2,2,1,0.5363199710845947,0.4263428359817901,0.30285951495170593,0.16082051396369934,0.5363199710845947
15,1,0,0,1,0.9924949407577515,8.933256786126333e-05,0.9924949407577515,0.0052613066509366035,0.0022436899598687887
16,1,1,1,1,0.9850611090660095,0.0003689906162686617,0.011455228552222252,0.9850611090660095,0.003483614418655634
17,1,2,2,1,0.94464510679245,0.004999697786630395,0.03954383358359337,0.01581105776131153,0.94464510679245
18,1,0,0,1,0.9524751901626587,0.0035237623072537573,0.9524751901626587,0.02943749912083149,0.018087277188897133
19,1,1,1,1,0.9755322933197021,0.001060341979196324,0.020901037380099297,0.9755322933197021,0.00356672378256917
20,1,2,0,0,0.6224524974822998,4.2916652322332896,0.6224524974822998,0.35102736949920654,0.026520106941461563
21,1,0,1,0,0.8163882493972778,3.120424199761991,0.13474954664707184,0.8163882493972778,0.04886223375797272
22,1,1,1,1,0.761504590511322,0.09786073233032289,0.08652971684932709,0.761504590511322,0.15196576714515686
23,1,2,2,1,0.9855579733848572,0.0003386325619050279,0.010657367296516895,0.0037846341729164124,0.9855579733848572
24,1,0,0,1,0.914011538028717,0.013898609964930541,0.914011538028717,0.009568541310727596,0.0764199048280716
25,1,1,1,1,0.9893003106117249,0.00017374453921610128,0.004562648944556713,0.9893003106117249,0.006137007847428322
26,1,2,2,1,0.9795833230018616,0.0006351153514997064,0.011691858060657978,0.00872477050870657,0.9795833230018616
27,1,0,0,1,0.9892293810844421,0.00021687816425905757,0.9892293810844421,0.009953843429684639,0.0008166981860995293
28,1,1,1,1,0.9544223546981812,0.0034774238170772135,0.03483755514025688,0.9544223546981812,0.01074007898569107
29,1,2,0,0,0.6463150382041931,1.5034269807380622,0.6463150382041931,0.04979708045721054,0.30388787388801575
30,1,0,0,1,0.9892838597297668,0.0001751972711953009,0.9892838597297668,0.004320404026657343,0.0063956379890441895
31,1,1,1,1,0.9830423593521118,0.0005136841852541331,0.014734024181962013,0.9830423593521118,0.002223589923232794
32,1,2,2,1,0.9771981239318848,0.0009235315445868806,0.0195802953094244,0.0032216154504567385,0.9771981239318848
33,1,0,2,0,0.506951630115509,1.1192604880521517,0.3331688344478607,0.15987959504127502,0.506951630115509
34,1,1,1,1,0.9745618104934692,0.001145214128684891,0.021690858528017998,0.9745618104934692,0.003747309558093548
35,1,2,2,1,0.884763777256012,0.023935715519448623,0.09457100182771683,0.020665232092142105,0.884763777256012
36,1,0,0,1,0.7437182664871216,0.13227328764020682,0.7437182664871216,0.035435229539871216,0.220846489071846
37,1,1,1,1,0.989440381526947,0.00017005960307958206,0.006290713790804148,0.989440381526947,0.004268965683877468
38,1,2,2,1,0.9876238107681274,0.0002435243590793915,0.008684000931680202,0.0036921717692166567,0.9876238107681274
39,1,0,0,1,0.9891175627708435,0.00021115141158188855,0.9891175627708435,0.009468169882893562,0.0014142574509605765
40,1,1,1,1,0.9778623580932617,0.0008086026240198155,0.016792157664895058,0.9778623580932617,0.005345458164811134
41,1,2,2,1,0.6790350675582886,0.23061977591652405,0.29855573177337646,0.02240910939872265,0.6790350675582886
42,1,0,0,1,0.9903014898300171,0.00017277402603027407,0.9903014898300171,0.008778794668614864,0.0009197439067065716
43,1,1,1,1,0.9889166355133057,0.00019696995251976512,0.007965887896716595,0.9889166355133057,0.0031174554023891687
44,1,2,2,1,0.9757604598999023,0.001025087430565182,0.020252270624041557,0.003987154923379421,0.9757604598999023
45,1,0,0,1,0.5776768326759338,0.4231254072921449,0.5776768326759338,0.03464225307106972,0.38768088817596436
46,1,1,1,1,0.990695595741272,0.00013038680213241138,0.004758856724947691,0.990695595741272,0.004545516800135374
47,1,2,2,1,0.9785199761390686,0.0007982603345332746,0.017750343307852745,0.0037297240924090147,0.9785199761390686
48,1,0,0,1,0.9800981283187866,0.0006039971922747066,0.9800981283187866,0.0083998404443264,0.011502005159854889
49,1,1,1,1,0.9891911745071411,0.000176501902007304,0.0058828541077673435,0.9891911745071411,0.004925958812236786
50,1,2,2,1,0.9738556146621704,0.0010979323824789526,0.018553640693426132,0.007590690162032843,0.9738556146621704
51,1,0,0,1,0.981618344783783,0.0005165444191532941,0.981618344783783,0.010880596935749054,0.007501126267015934
