idx,member_label,gold_label,pred_label,correct,max_softmax,mentr,p_entailment,p_contradiction,p_neutral
0,1,0,0,1,0.6901395320892334,0.1670787727552605,0.6901395320892334,0.15596473217010498,0.15389570593833923
1,1,1,1,1,0.6084479689598083,0.32531413177257607,0.32287338376045227,0.6084479689598083,0.0686786025762558
2,1,2,2,1,0.9112675786018372,0.01250470130565701,0.054798830300569534,0.03393353149294853,0.9112675786018372
3,1,0,0,1,0.9970006346702576,1.3607098100898646e-05,0.9970006346702576,0.0012808829778805375,0.0017184684984385967
4,1,1,1,1,0.9906222224235535,0.00014145230019581268,0.006805064156651497,0.9906222224235535,0.0025727273896336555
5,1,2,1,0,0.6215818524360657,1.226653604514303,0.007005334831774235,0.6215818524360657,0.3714127540588379
6,1,0,0,1,0.9787382483482361,0.0006870430941718016,0.9787382483482361,0.011818137019872665,0.009443619288504124
7,1,1,1,1,0.9916102290153503,0.00010901223131232085,0.005427718162536621,0.9916102290153503,0.002962034661322832
8,1,2,0,0,0.7320329546928406,1.9863654695501318,0.7320329546928406,0.013927136547863483,0.2540398836135864
9,1,0,1,0,0.7378606200218201,2.4094500337837523,0.17870661616325378,0.7378606200218201,0.08343281596899033
10,1,1,1,1,0.9871882200241089,0.0002582970094232688,0.004097620956599712,0.9871882200241089,0.008714181371033192
11,1,2,2,1,0.987583339214325,0.00023856037754367917,0.0044707972556352615,0.007945863530039787,0.987583339214325
12,1,0,0,1,0.8354460000991821,0.05729406788283126,0.8354460000991821,0.1594119817018509,0.005141999572515488
13,1,1,1,1,0.9801835417747498,0.0006021736602238839,0.007896757684648037,0.9801835417747498,0.011919678188860416
14,1,2,2,1,0.6142781972885132,0.27156606012430023,0.2114287167787552,0.17429305613040924,0.6142781972885132
15,1,0,0,1,0.9826982617378235,0.00047192551749373254,0.9826982617378235,0.005538357421755791,0.011763353832066059
16,1,1,1,1,0.9894992113113403,0.0001898113003010791,0.008677964098751545,0.9894992113113403,0.0018228970002382994
17,1,2,2,1,0.9812736511230469,0.0005388873499457813,0.011436911299824715,0.007289368659257889,0.9812736511230469
18,1,0,0,1,0.9286909103393555,0.008392269922150359,0.9286909103393555,0.01984558440744877,0.05146341025829315
19,1,1,1,1,0.9817661046981812,0.0005615659077706741,0.014512120746076107,0.9817661046981812,0.0037218069192022085
20,1,2,0,0,0.570514440536499,1.8465248870896973,0.570514440536499,0.232216477394104,0.19726905226707458
21,1,0,1,0,0.5848156809806824,1.848392930477732,0.20087867975234985,0.5848156809806824,0.21430565416812897
22,1,1,1,1,0.47444555163383484,0.6046580576479856,0.13521945476531982,0.47444555163383484,0.3903350234031677
23,1,2,2,1,0.9898474812507629,0.00015843197595719847,0.006329174619168043,0.0038233199156820774,0.9898474812507629
24,1,0,0,1,0.8573000431060791,0.03960312402419558,0.8573000431060791,0.015163700096309185,0.12753622233867645
25,1,1,1,1,0.9916011095046997,0.00010729443179988412,0.003456961829215288,0.9916011095046997,0.004941997118294239
26,1,2,2,1,0.9739019274711609,0.001035190656363546,0.014097214676439762,0.012000791728496552,0.9739019274711609
27,1,0,0,1,0.9871677756309509,0.00026546532477063876,0.9871677756309509,0.009329061955213547,0.0035031777806580067
28,1,1,1,1,0.7139206528663635,0.14124765797445737,0.12660099565982819,0.7139206528663635,0.1594783514738083
29,1,2,2,1,0.6004651784896851,0.3485623909460536,0.33981359004974365,0.059721194207668304,0.6004651784896851
30,1,0,0,1,0.9726903438568115,0.001205642509603498,0.9726903438568115,0.007635556627064943,0.019674047827720642
31,1,1,1,1,0.9820669889450073,0.0005998197711096426,0.016458380967378616,0.9820669889450073,0.0014746402157470584
