idx,member_label,gold_label,pred_label,correct,max_softmax,mentr,p_entailment,p_contradiction,p_neutral
0,1,0,2,0,0.44550076127052307,1.3865636310457599,0.2551557719707489,0.2993434965610504,0.44550076127052307
1,1,1,1,1,0.735561192035675,0.1340338315725367,0.053746096789836884,0.735561192035675,0.21069271862506866
2,1,2,2,1,0.9390366673469543,0.0057218968238543656,0.03067932464182377,0.03028402477502823,0.9390366673469543
3,1,0,0,1,0.8767700791358948,0.029991016034425437,0.8767700791358948,0.009659898467361927,0.11357001960277557
4,1,1,1,1,0.9827021360397339,0.000458419887604798,0.01041597779840231,0.9827021360397339,0.0068818856962025166
5,1,2,2,1,0.8695601224899292,0.029675658184467546,0.030652446672320366,0.09978744387626648,0.8695601224899292
6,1,0,0,1,0.8907411098480225,0.018999514282681436,0.8907411098480225,0.04457354545593262,0.06468537449836731
7,1,1,1,1,0.9772525429725647,0.0007844647349927814,0.012014429084956646,0.9772525429725647,0.010733059607446194
8,1,2,2,1,0.968812108039856,0.001674593262094651,0.02538319304585457,0.005804725922644138,0.968812108039856
9,1,0,1,0,0.941555917263031,5.831538487006396,0.03760060667991638,0.941555917263031,0.020843446254730225
10,1,1,2,0,0.6778084635734558,1.6405906173880331,0.030305566266179085,0.29188597202301025,0.6778084635734558
11,1,2,2,1,0.9818535447120667,0.0005352030954946486,0.013373048976063728,0.004773394204676151,0.9818535447120667
12,1,0,1,0,0.960614025592804,6.3469385259005175,0.03484230116009712,0.960614025592804,0.004543676972389221
13,1,1,1,1,0.9582483768463135,0.0027110786282910984,0.025778450071811676,0.9582483768463135,0.01597312092781067
14,1,2,2,1,0.6504994034767151,0.2548862211412652,0.05693773925304413,0.2925628423690796,0.6504994034767151
15,1,0,2,0,0.49853765964508057,0.7051534529020158,0.4916329085826874,0.009829393588006496,0.49853765964508057
16,1,1,0,0,0.6410066485404968,2.7677270192518164,0.6410066485404968,0.10330643504858017,0.25568687915802
17,1,2,2,1,0.6442435383796692,0.2669666898163007,0.30051761865615845,0.055238816887140274,0.6442435383796692
18,1,0,0,1,0.5471570491790771,0.49493710037552585,0.5471570491790771,0.03964695706963539,0.41319602727890015
19,1,1,1,1,0.9599019289016724,0.0024998095281451803,0.015288197435438633,0.9599019289016724,0.024809904396533966
20,1,2,0,0,0.638848066329956,4.133777974933979,0.638848066329956,0.32972151041030884,0.0314304381608963
21,1,0,1,0,0.5600104331970215,2.5799886173483353,0.10791050642728806,0.5600104331970215,0.33207905292510986
22,1,1,2,0,0.45316848158836365,0.8337758206584727,0.1421067863702774,0.40472468733787537,0.45316848158836365
23,1,2,2,1,0.9365555047988892,0.006930897107838687,0.05033164098858833,0.013112837448716164,0.9365555047988892
24,1,0,2,0,0.9115710854530334,4.511924146869852,0.0816459059715271,0.006783070508390665,0.9115710854530334
25,1,1,2,0,0.6934690475463867,1.770486860395999,0.03489319980144501,0.2716377079486847,0.6934690475463867
26,1,2,2,1,0.9780676960945129,0.0007394647647930796,0.013317624107003212,0.008614706806838512,0.9780676960945129
27,1,0,0,1,0.9800658226013184,0.0006011921559400694,0.9800658226013184,0.010214871726930141,0.00971927959471941
28,1,1,2,0,0.9660068154335022,8.103538153567952,0.026346350088715553,0.007646881975233555,0.9660068154335022
29,1,2,2,1,0.5599142909049988,0.4671202678293668,0.4053157567977905,0.034769944846630096,0.5599142909049988
30,1,0,2,0,0.5661365985870361,1.8548853153132017,0.19484691321849823,0.23901653289794922,0.5661365985870361
31,1,1,1,1,0.9827350974082947,0.000489289913316309,0.013015393167734146,0.9827350974082947,0.0042495750822126865
32,1,2,2,1,0.9499291777610779,0.004539210170321852,0.04335900396108627,0.006711876019835472,0.9499291777610779
33,1,0,2,0,0.8480824828147888,4.25742439887779,0.059689488261938095,0.09222804009914398,0.8480824828147888
34,1,1,1,1,0.9778359532356262,0.0008620013089550686,0.018706729635596275,0.9778359532356262,0.003457393730059266
35,1,2,2,1,0.9239649176597595,0.009787486843380466,0.05777226388454437,0.01826285757124424,0.9239649176597595
36,1,0,2,0,0.6565220355987549,1.5467658865922136,0.29987001419067383,0.04360797628760338,0.6565220355987549
37,1,1,1,1,0.9897077083587646,0.0001596355059712084,0.0053081936202943325,0.9897077083587646,0.004984100349247456
38,1,2,2,1,0.9548915028572083,0.003784064080086439,0.04058442637324333,0.004524151794612408,0.9548915028572083
39,1,0,2,0,0.937810480594635,5.285908596917963,0.05805816501379013,0.004131305497139692,0.937810480594635
40,1,1,1,1,0.9757688641548157,0.000891253765062277,0.012975983321666718,0.9757688641548157,0.011255166493356228
41,1,2,2,1,0.8573364615440369,0.04071866477533354,0.1318472921848297,0.010816141963005066,0.8573364615440369
42,1,0,0,1,0.9837408661842346,0.000410237161870833,0.9837408661842346,0.01045882236212492,0.00580034963786602
43,1,1,0,0,0.7472732663154602,2.568255509112168,0.7472732663154602,0.16109849512577057,0.09162820875644684
44,1,2,2,1,0.9865451455116272,0.00028249534857716183,0.008885585702955723,0.004569351207464933,0.9865451455116272
45,1,0,2,0,0.49656203389167786,0.739461930833703,0.47134944796562195,0.03208853304386139,0.49656203389167786
46,1,1,1,1,0.677263081073761,0.23114336319542683,0.025680411607027054,0.677263081073761,0.29705655574798584
47,1,2,2,1,0.9770433306694031,0.0009195019183116187,0.019199570640921593,0.003757007187232375,0.9770433306694031
48,1,0,0,1,0.9747406244277954,0.0009884514907290453,0.9747406244277954,0.009407456032931805,0.015852026641368866
49,1,1,1,1,0.9835332036018372,0.0004099964686786573,0.007764614187180996,0.9835332036018372,0.008702171966433525
