idx,member_label,gold_label,pred_label,correct,max_softmax,mentr,p_entailment,p_contradiction,p_neutral
0,1,0,2,0,0.5238460302352905,1.312341965701996,0.2884509265422821,0.18770308792591095,0.5238460302352905
1,1,1,2,0,0.4897228181362152,1.2085718452854166,0.20695234835147858,0.3033248484134674,0.4897228181362152
2,1,2,2,1,0.9428730010986328,0.005018320662352734,0.02963428944349289,0.027492713183164597,0.9428730010986328
3,1,0,0,1,0.7676356434822083,0.1181288216884754,0.7676356434822083,0.008735919371247292,0.22362841665744781
4,1,1,1,1,0.9830604195594788,0.00045490200782720414,0.011720727197825909,0.9830604195594788,0.0052188364788889885
5,1,2,2,1,0.8335923552513123,0.050028121718008134,0.03508950024843216,0.131318137049675,0.8335923552513123
6,1,0,0,1,0.9002635478973389,0.017049455602068008,0.9002635478973389,0.02379954420030117,0.07593686878681183
7,1,1,1,1,0.9813443422317505,0.0005277798790383289,0.010222931392490864,0.9813443422317505,0.008432748727500439
8,1,2,2,1,0.985969066619873,0.00030004968133703,0.008235432207584381,0.005795477423816919,0.985969066619873
9,1,0,2,0,0.3904469609260559,1.2101363954764184,0.2867337167263031,0.3228193521499634,0.3904469609260559
10,1,1,1,1,0.8368317484855652,0.05046622040866455,0.024143224582076073,0.8368317484855652,0.13902506232261658
11,1,2,2,1,0.9927765130996704,7.889831315566838e-05,0.0031692481134086847,0.004054218530654907,0.9927765130996704
12,1,0,1,0,0.9151815176010132,4.62583778441592,0.07691241055727005,0.9151815176010132,0.007906009443104267
13,1,1,1,1,0.9652833938598633,0.0018509298070898393,0.020180482417345047,0.9652833938598633,0.014536191709339619
14,1,2,2,1,0.7203262448310852,0.1538939969509754,0.050770726054906845,0.22890304028987885,0.7203262448310852
15,1,0,0,1,0.5252571702003479,0.5909952613099209,0.5252571702003479,0.013592442497611046,0.4611503481864929
16,1,1,0,0,0.601410448551178,3.3160240512036183,0.601410448551178,0.06112998351454735,0.337459534406662
17,1,2,2,1,0.9234565496444702,0.009837561751952485,0.05714152008295059,0.019401943311095238,0.9234565496444702
18,1,0,0,1,0.7058627009391785,0.18590968674281147,0.7058627009391785,0.02750573866069317,0.2666315734386444
19,1,1,1,1,0.9638148546218872,0.002027965173305171,0.022138269618153572,0.9638148546218872,0.01404687948524952
20,1,2,0,0,0.5727874040603638,1.8310585812109015,0.5727874040603638,0.22685575485229492,0.2003568559885025
21,1,0,1,0,0.5059127807617188,3.2419025051440142,0.060330167412757874,0.5059127807617188,0.4337570369243622
22,1,1,2,0,0.49731847643852234,0.9352641296404802,0.1146199032664299,0.3880615532398224,0.49731847643852234
23,1,2,2,1,0.9748689532279968,0.0009657133554952441,0.014581993222236633,0.010548986494541168,0.9748689532279968
24,1,0,2,0,0.8537444472312927,3.3628990193142503,0.13626453280448914,0.009990987367928028,0.8537444472312927
25,1,1,1,1,0.767173707485199,0.10719199470658713,0.03342258930206299,0.767173707485199,0.19940370321273804
26,1,2,2,1,0.975501537322998,0.000915536634399117,0.013957924209535122,0.010540501214563847,0.975501537322998
27,1,0,0,1,0.9653193950653076,0.001882301809541254,0.9653193950653076,0.012329114601016045,0.02235143445432186
28,1,1,2,0,0.9540572762489319,7.6843935771735925,0.03758120909333229,0.008361504413187504,0.9540572762489319
29,1,2,2,1,0.5313699245452881,0.5481610437285704,0.43683290481567383,0.0317971371114254,0.5313699245452881
30,1,0,2,0,0.6747771501541138,1.6031143484443886,0.2995131313800812,0.025709697976708412,0.6747771501541138
31,1,1,1,1,0.9727100729942322,0.00131078609362454,0.023054130375385284,0.9727100729942322,0.004235789645463228
32,1,2,2,1,0.9542259573936462,0.0036798709296122327,0.03803693875670433,0.0077370693907141685,0.9542259573936462
33,1,0,2,0,0.9382566213607788,5.810245819566573,0.03626012057065964,0.02548336051404476,0.9382566213607788
34,1,1,1,1,0.9851647615432739,0.0003745250536702641,0.011993049643933773,0.9851647615432739,0.0028421354945749044
35,1,2,2,1,0.8587546348571777,0.03555177767591311,0.11130400747060776,0.029941337183117867,0.8587546348571777
36,1,0,2,0,0.6495967507362366,1.4691280540693075,0.31637418270111084,0.03402899578213692,0.6495967507362366
37,1,1,1,1,0.9923937320709229,8.707100655277013e-05,0.0037271769251674414,0.9923937320709229,0.0038791082333773375
38,1,2,2,1,0.9654704928398132,0.002044377355616564,0.02784137614071369,0.006688192021101713,0.9654704928398132
39,1,0,2,0,0.6725544929504395,1.6308727628927338,0.29008227586746216,0.037363212555646896,0.6725544929504395
40,1,1,1,1,0.9701003432273865,0.0014159615927759046,0.020272765308618546,0.9701003432273865,0.00962691381573677
41,1,2,1,0,0.7133185863494873,2.375198149461371,0.11650604754686356,0.7133185863494873,0.17017537355422974
42,1,0,0,1,0.9875253438949585,0.00023526709007370996,0.9875253438949585,0.005683999974280596,0.006790725979954004
43,1,1,0,0,0.7995522618293762,3.356813880045822,0.7995522618293762,0.10097575932741165,0.09947194159030914
44,1,2,2,1,0.9869958758354187,0.000255146812186316,0.006278760731220245,0.006725362502038479,0.9869958758354187
45,1,0,0,1,0.5604304671287537,0.470757984397632,0.5604304671287537,0.030425097793340683,0.40914446115493774
46,1,1,1,1,0.7373899221420288,0.1485558284173293,0.018689928576350212,0.7373899221420288,0.24392011761665344
47,1,2,2,1,0.9694701433181763,0.0015643916531304053,0.02377312257885933,0.006756670773029327,0.9694701433181763
48,1,0,0,1,0.9628779292106628,0.002287589734737758,0.9628779292106628,0.009006107226014137,0.028115998953580856
49,1,1,1,1,0.9869743585586548,0.0002634666807403881,0.0045764511451125145,0.9869743585586548,0.008449222892522812
50,1,2,2,1,0.9803292751312256,0.0005906297929086383,0.011467884294688702,0.008202822878956795,0.9803292751312256
51,1,0,0,1,0.9429118633270264,0.005438078243642945,0.9429118633270264,0.014213280752301216,0.04287491738796234
52,1,1,1,1,0.987135112285614,0.000261809481686775,0.008891365490853786,0.987135112285614,0.003973528277128935
53,1,2,2,1,0.9142075777053833,0.013287604926468223,0.07216493040323257,0.013627401553094387,0.9142075777053833
54,1,0,2,0,0.935419499874115,5.479591981241505,0.046894099563360214,0.01768638752400875,0.935419499874115
55,1,1,1,1,0.9201515913009644,0.01087735435028087,0.061382848769426346,0.9201515913009644,0.018465569242835045
56,1,2,2,1,0.9762500524520874,0.0008616942658566677,0.013743731193244457,0.010006179101765156,0.9762500524520874
57,1,0,0,1,0.9366526007652283,0.006628289670214621,0.9366526007652283,0.01713499240577221,0.04621238261461258
58,1,1,2,0,0.6232796311378479,4.251242390936901,0.34917011857032776,0.027550170198082924,0.6232796311378479
59,1,2,2,1,0.9072326421737671,0.01621382589297366,0.08232508599758148,0.010442233644425869,0.9072326421737671
60,1,0,0,1,0.7671594023704529,0.10649148740171742,0.7671594023704529,0.03521766886115074,0.19762293994426727
61,1,1,0,0,0.7344090342521667,4.867584447957393,0.7344090342521667,0.020170507952570915,0.2454204559326172
62,1,2,2,1,0.8216462135314941,0.05354670114769333,0.11751671135425568,0.06083710864186287,0.8216462135314941
63,1,0,0,1,0.5179725289344788,0.6076115021192087,0.5179725289344788,0.01745716668665409,0.4645703136920929
64,1,1,1,1,0.981549859046936,0.000540983852236492,0.01283325720578432,0.981549859046936,0.005616883281618357
65,1,2,2,1,0.9638135433197021,0.002157686838197289,0.027003971859812737,0.009182404726743698,0.9638135433197021
66,1,0,2,0,0.5769701600074768,1.0776435175310708,0.3877656161785126,0.035264331847429276,0.5769701600074768
67,1,1,2,0,0.5700939297676086,4.506896816000242,0.40945106744766235,0.020454932004213333,0.5700939297676086
68,1,2,2,1,0.9713560938835144,0.0013260398866326824,0.020593363791704178,0.008050459437072277,0.9713560938835144
69,1,0,1,0,0.9529902338981628,6.265392095805578,0.031423285603523254,0.9529902338981628,0.015586480498313904
70,1,1,1,1,0.5769666433334351,0.339517503607385,0.2583964765071869,0.5769666433334351,0.16463689506053925
71,1,2,2,1,0.6288720965385437,0.2501712255891526,0.21159648895263672,0.15953141450881958,0.6288720965385437
72,1,0,0,1,0.5423877239227295,0.5150845876684174,0.5423877239227295,0.033545397222042084,0.42406678199768066
73,1,1,1,1,0.9683917164802551,0.0015248560009623459,0.014076919294893742,0.9683917164802551,0.01753135211765766
74,1,2,2,1,0.7550230622291565,0.12692937236912796,0.22566217184066772,0.019314758479595184,0.7550230622291565
75,1,0,1,0,0.8483272194862366,3.791302586954059,0.09030283987522125,0.8483272194862366,0.06136995181441307
76,1,1,1,1,0.8870620727539062,0.021507083635116542,0.031076841056346893,0.8870620727539062,0.08186107128858566
77,1,2,1,0,0.5470116138458252,1.1286391391528798,0.10359107702970505,0.5470116138458252,0.34939736127853394
78,1,0,0,1,0.7444459795951843,0.11700400209342869,0.7444459795951843,0.07582852989435196,0.17972546815872192
79,1,1,1,1,0.9888980984687805,0.00018700075629336874,0.006341961212456226,0.9888980984687805,0.004759897477924824
80,1,2,2,1,0.9055868983268738,0.01685193423061808,0.08406132459640503,0.010351737029850483,0.9055868983268738
81,1,0,0,1,0.6132360696792603,0.362302086076075,0.6132360696792603,0.014868207275867462,0.3718957006931305
